,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
120,f000000000001949384,f72165,AMIDO DE MILHO MILHENA 500g,50,1,5.99
121,f000000000001804095,f2925,FAROFA MAND PINDUCA 250g PICANHA C/PIM,50,1,5.5
122,f000000000001945153,f144,FERMENTO PO ROYAL 100g L12P11,50,12,3.5
123,f000000000001816802,f970,LENCO PAPEL KISS CAIXINHA 50UN,50,1,5.99
124,f000000000001804114,f583,MAC GALO ESPAGUETE SEMOLA 8 500g,50,1,4.99
125,f000000000001903962,f172815,REMOVEDOR ESM CINCO LUTEX AP ECO VD100ml,50,1,8.99
126,f000000000001804025,f6179,CAFE MELITTA EXTRA FORTE 250g,30,1,0.0
127,f000000000001952565,f8092,PAPEL HIG FOLHALEV FD 30m 4UN NEUTRO,50,1,7.5
128,f000000000001953518,f204029,ACHOC NESCAU 370g ACTIV GO,50,1,10.5
129,f000000000001826843,f2903223,DOCE GOIABADA VAL 300g,50,1,2.99
130,f000000001917200007,f7771,"SH SEDA 325ml, LISO PERFEITO",50,1,11.99
131,f000000000001802970,f3698,SODA BEL 1kg,50,1,24.5
132,f000000000001949739,f0707212,ALCOOL MEGA HOSPITALAR BACT 70 INPM 1l,50,1,9.2
133,f000000000000365008,f443,"DET LIQ YPE 500ml, NEUTRO",50,1,3.2
134,f000000000001949355,f72467,OLEO M USO SINGER 100ml,50,1,7.2
135,f000000000001954524,f0303221,SABAO YPE 180g NEUTRO,50,1,3.99
136,f000000000001813570,f345,AB INTIMUS GEL NOT SUAVE C/ ABAS 8UN,50,1,9.99
137,f000000000001815400,f5396,AB INTIMUS INTERNO MEDIO 8UN,50,1,10.5
138,f000000000001815399,f5395,AB INTIMUS INTERNO MINI 8UN,50,1,10.5
139,f000000000001815401,f33344,AB INTIMUS INTERNO SUPER 8UN,50,1,10.5
140,f000000000001804075,f72606,ACUCAR CRISTAL CRISTALCUCAR 1kg,50,1,6.2
141,f000000000001816112,f13386,FILTRO PAPEL BRIGITTA 103 30UN,50,1,4.99
142,f000000001829009002,f2606,"TALCO PE TENYS PE BARUEL 100g, CANF",50,1,9.99
143,f000000001917421001,f7714,"COND SEDA SOS 325ml, CERAMIDAS",50,1,13.99
144,f000000000001817231,f971,FERMENTO BIOLOG INST FLEISCHMANN 10g,50,1,1.99
145,f000000000001918630,f4362,FIO DENTAL HILLO 100m,50,1,5.5
146,f000000000001944544,f72236,MILHO VERDE QUERO LT 170g,50,1,4.99
147,f000000001917200006,f153323,"SH SEDA 325ml, LISO EXTREMO",50,1,11.99
148,f000000000001934132,f72100,AB ALWAYS SUP PROT SECA C/ ABAS 8UN,50,1,4.99
149,f000000001917422003,f7135,"COND SEDA 325ml, CACHOS DEFINIDOS",50,1,13.99
150,f000000000001816508,f1577,POLENTINA QUAKER 500g,50,1,5.99
151,f000000001917200003,f6123,"SH SEDA 325ml, CACHOS DEFINIDOS",50,1,11.5
152,f000000000001952401,f1205221,TOALHA UMED LEVOE 48UN,50,1,5.99
153,f000000000001951005,f125513,BATATA PALHA YOKI EXTRA FINA 100g,50,1,6.99
154,f000000000001951004,f2312211,BATATA PALHA YOKI TRADICIONAL 105g,50,1,6.99
155,f000000000001810603,f335,ESPONJA ESFREBOM UN,50,1,1.5
156,f000000000001923025,f3885,REGUA WALEU NEW LINE CRISTAL 30cm,50,1,1.2
157,f000000000000641003,f359,"SAB DOVE 90g, ORIGINAL",50,1,5.99
158,f000000000001814770,f4327,AZEITE OLIVA GALLO LT 200ml,50,1,16.5
159,f000000001926421003,f5309,"CD CLOSE-UP TRIPLE 70g, MENTA AMERICANA",50,1,2.99
160,f000000000001815275,f151,CD SORRISO D BCO AZ 90g,50,1,4.99
161,f000000001900967016,f72795,"DES REXONA AERO MASC 150m, ANT INVISIBLE",50,1,16.99
162,f000000000000409002,f4188,"DESINF LIQ PINHO SOL 500ml, LAVANDA",50,1,6.99
163,f000000000000409003,f149,"DESINF LIQ PINHO SOL 500ml, LIMAO",50,1,6.99
164,f000000000001952833,f1506229,HASTES FLEX LEVOE 75UN,50,1,2.99
165,f000000000001936210,f129,MAIONESE HELLMANNS 500g L12P11,50,12,12.99
166,f000000000000525003,f72837,"TINT BEAUTY C, 12.0 LOURO MUITO CL",50,1,16.2
167,f000000000000103001,f72914,"CAFE NESCAFE VD 100g, MATINAL",30,1,0.0
168,f000000000000103003,f72913,"CAFE NESCAFE VD 100g, ORIGINAL",30,1,0.0
169,f000000000000103002,f6360,"CAFE NESCAFE VD 100g, TRADICAO",30,1,0.0
