,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
344,f117093,f606,SOPAO MAGGI COSTELA,50,1.0,7.5
345,f117849,f0509223,FEIJAO CARIOCA RESERVA,50,1.0,10.5
346,f120586,f3007212,MOLHO DE PIMENTA DIVINA MESA PET,50,1.0,3.99
347,f123459,f3011215,TOALHA DE PAPEL SNOB BCA FD C/100 TOALHA,50,1.0,5.5
348,f53211,f4007,SABAO PASTA DIPOL P/ALUMINIO NEUTRO,50,1.0,7.99
349,f54739,f445,DETER.LIQ.YPE MACA,50,1.0,3.99
350,f115665,f2463,BOLO D.BENTA FESTA,50,1.0,6.5
351,f116082,f4262,LEITE PO PIRACANJUBA INT.INST.SACHE,50,1.0,22.99
352,f116606,f4599,PA P/LIXO BRILHUS,50,1.0,8.2
353,f124080a,f1909221,ALCOOL LIQ.ZULU C/BICARB -LIMP.USO GERAL,50,1.0,8.5
354,f124035,f123804,MILHO VERDE RAMY CROCANTE A VAPOR LATA,50,1.0,3.99
355,f117650,f1909224,COADOR CAFE ESPERANCA PEQ.MALHA CB.PVC,50,1.0,5.5
356,f121212,f1909223,CHICLE TRIDENT SENSES (PRETO),50,1.0,2.2
357,f1589,f1909222,CHICLE TRIDENT FRESH HERBAL (PRETO),50,1.0,2.2
358,f41726,f186,CHICLE TRIDENT MENTA,50,1.0,2.2
359,f121290,f1906227,LIMPADOR CONC.COALA EUCALIPTO GLOBULOS,50,1.0,12.99
360,f121280,f1909226,LIMPADOR CONC.COALA ALECRIM,50,1.0,12.99
361,f60240,f3586,SARDINHA PESCADOR OLEO (ABRE-FACIL),50,1.0,6.99
362,f34134,f2206227,SELETA DE LEGUMES QUERO LT.(NOVO),50,1.0,5.2
363,f117346,f2909226,DOBRADINHA ODERICH C/FEIJAO BCO,50,1.0,11.5
364,f35521,fgenerico,FILME PVC TECFILM 380L X 11 MICRAS,50,1.0,90.99
365,f355,f1311,PESSEGO DIVINA MESA METADES,50,1.0,11.99
366,f2597,f103619,FIGO DIVINA MESA VERDE INTEIRO,50,1.0,17.99
367,f120505,f72311,DROPS HALLS MELANCIA,50,1.0,1.5
368,f119679,f4695,CHOC.BOMB.LACTA FAVORITOS CX,50,1.0,14.5
369,f117372,f4967,FEIJAO PRONTO QUERO CARIOCA CAIXA,50,1.0,8.99
370,f28266,f72764,GUARDANAPO SNOB GDE GNB 33X30CM,50,1.0,5.2
371,f124152,f1310221,AM.DOWNY MAIS INTENSO (AZUL ESCURO),50,1.0,13.99
372,f2604,f7809,"ALCOOL LIQ.LIMPS 46,2 GL ( NR.ONU- 1170)",50,1.0,7.99
373,f2612,f72929,ATUM PESCADOR RALADO OLEO,50,1.0,5.99
374,f119085,f3486,AMIDO DE MILHO DIVINA MESA,50,1.0,7.5
375,f80081,f266,FAROFA DE MILHO PINDUCA,50,1.0,8.5
376,f83151,f1906,ACUCAR REFINADO CARAVELAS,50,1.0,26.99
377,f115913,f122602,AP.B.PRESTOB.REGULAR,50,2.0,2.99
378,f117647,f7171,SABAO PO KLIP ORIGINAL CX. (LARANJA),50,1.0,6.99
379,f119695,f20011,GELATINA SOL LIMAO SACHE 25G,50,1.0,1.5
380,f22640,f72361,ERVILHA QUERO LT.,50,1.0,4.2
381,f117720,f5696,MASSA TODESCHINI PARAFUSO C\OVOS,50,1.0,5.5
382,f123619,f72286,ABS.INTIMUS GEL C.SUAVE C\ABAS,50,1.0,6.99
383,f119543,f2610226,BISC.CRACKER HIT SOL CHURRASCO,50,1.0,2.99
384,f3825,f4933,FERMENTO D.BENTA QMCO PO PT,50,1.0,3.5
385,f119539,f2610228,BISC.CRACKER HIT SOL ORIGINAL,50,1.0,2.99
386,f119409,fgenerico,LUVA PLASTICA (CRISTAL) TALGE (BUFFET),50,1.0,2.99
387,f85804,f1791,MASSA GALO FURAD.5 SEMOLA,50,1.0,5.99
388,f3476,f303,ESPONJA LA DE ACO BOMBRIL,50,1.0,3.2
389,f83852,f2760,DESENTUPIDOR DIABO VERDE (HIDROX SOD),50,1.0,20.2
390,f121052,f2656,CREME DE TRAT.SKALA JABORANDI,50,1.0,10.99
391,f121322,f3427,CREME DE TRAT.SKALA ARGAN MARROQUINO,50,1.0,10.99
392,f124015,f1707222,CHOC.STICK RECHEADO OURO BRANCO,50,1.0,2.5
393,f41343,f184,CHICLE TRIDENT CANELA,50,1.0,2.2
394,f118245,f2610227,CHICLE TRIDENT FRESH CEREJA,50,1.0,2.2
395,f116554,f1908216,CHICLE TRIDENT FRESH INTENSE N.1,50,1.0,2.2
396,f41734,f1862,CHICLE TRIDENT T.FRUTTI,50,1.0,2.2
397,f102581,f3943,CHOC.BIS LACTA AO LEITE TRADIC.,50,1.0,7.5
398,f78311,f3850,CHOC.BIS LACTA BRANCO,50,1.0,7.5
399,f124001,f2309221,MOLHO DE T.POMAROLA TRAD.SACHET,50,1.0,3.99
400,f121397,f5195,AZEITONA VALE FERTIL FATIADA DOY PACK,50,1.0,5.99
401,f120588,f72438,MOLHO INGLES DIVINA MESA PET,50,1.0,3.2
402,f121708,fgenerico,"BANDEJA DARNEL RASA B2 2SE 21X14X1,5",50,1.0,76.99
403,f25811,f113223,SABAO PED.GUAIRA COCO (INDIVIDUAL),50,1.0,2.99
404,f1195,f280,TEMP.SABOR AMI C/PIMENTA,50,1.0,5.99
405,f118600,f124316A,CHOC.LACTA 5STAR,50,1.0,2.99
406,f122608,f2094,CHOC.NESTLE LOLLO,50,1.0,2.5
407,f121178,f2330,TENYS PE BARUEL TALCO P\PES ORIGINAL,50,1.0,11.5
408,f121157,f0911221,ATUM PESCADOR RALADO NATURAL EM AGUA,50,1.0,5.5
409,f116997,f1710213,AZEITONA VALE FERTIL C/C DOY PACK,50,1.0,5.99
410,f119694,f20068,GELATINA SOL FRAMBOESA SACHE 25G,50,1.0,1.5
411,f123503,f2311224,QUEROSENE LIMPS FLORAL,50,1.0,14.2
412,f3198,f2311222,DESINF.LIMPS LAVANDA,50,1.0,2.99
413,f123378,f2311221,AVEIA ALLNUTRI FARINHA DE AVEIA,50,1.0,3.99
414,f120497,f77,DROPS HALLS UVA VERDE,50,1.0,1.5
415,f122609,f170,CHOC.NESTLE PRESTIGIO DARK,50,1.0,2.5
416,f122611,f2972,CHOC.NESTLE PRESTIGIO BRANCO,50,1.0,2.5
417,f121398,f5397,AZEITONA VALE FERTIL S/C DOY PACK,50,1.0,5.99
418,f6969,f72629,PRATO PLAST. DIVINA MESA 15CM,50,1.0,1.99
419,f6968,f72630,PRATO PLAST. DIVINA MESA 21CM,50,1.0,3.5
420,f6970,f7492,PRATO PLAST. DIVINA MESA 26CM,50,1.0,5.99
421,f123612,f72888,SABAO PO TIXAN PRIMAVERA (AZUL) CX.,50,1.0,15.99
422,f123609,f72904,SABAO PO TIXAN MACIEZ (ROSA) CX.,50,1.0,8.99
423,f1912,f72119,FERMENTO FLEISCHMANN BIO INST,50,1.0,11.5
424,f123249,f3011221,PANETONE DIVINA MESA TRUFADO DOCE LEITE,50,1.0,20.99
425,f3787,f0712227,SACO FREEZER DIVINA MESA 3KG BOB.23X37,50,1.0,3.99
426,f3786,f0712226,SACO FREEZER DIVINA MESA 2KG BOB.20X34,50,1.0,3.2
427,f122568,f6329,CHOC.BARRA NESTLE SUFLAIR DUO,50,1.0,6.99
428,f115787,f188,CHICLE TRIDENT MORANGO,50,1.0,2.2
429,f124139,f0712224,AP.B.PRESTOB.ULTRAGRIP FEM.ALOE VERA C/2,50,2.0,3.5
430,f118526,f301220,LAMP.FOXLUX HALOG.CLASSICA 70WX127V S100,50,1.0,5.99
431,f118704,f575,MASSA GALO PENA SEMOLA,50,1.0,5.99
432,f2018,f0712225,CORDA P/VARAL N.3 LIMPS TRANCADA,50,1.0,1.99
433,f52101,f4648,ARROZ BURITI BRANCO T-1,30,1.0,29.99
434,f123864,f3108221,MOLHO DE T.QUERO SACHE PARMEGIANA,50,1.0,3.2
435,f65684,f170522,MOLHO DE PIMENTA D`AJUDA WILSON PET,50,1.0,4.2
436,f124081,f1812221,ALCOOL LIQ.ZULU C/BICARB -LIMP.USO GERAL,50,1.0,3.5
437,f118530,f96524,GELATINA TRISANTI SEM SABOR PO,50,1.0,2.99
438,f2456,f6007,COCO RAL.DIVINA MESA ADOCADO,50,1.0,3.5
439,f34258,f583,MASSA GALO ESPAG.8 SEMOLA,50,1.0,5.99
440,f119518,fgenerico,SACOLA PLAS.ROSSO BCA 38X48 (CX LARANJA),50,1.0,112.5
441,f119517,fgenerico,SACOLA PLAS.ROSSO BCA 30X40 (CX LARANJA),50,1.0,73.5
442,f119986,fgenerico,SACOLA PLAS.ROSSO VERDE 38X48,50,1.0,58.5
443,f119985,fgenerico,SACOLA PLAS.ROSSO VERDE 30X40,50,1.0,33.99
444,f118839,f1584,BE.AGUA DE COCO MAISCOCO TP,50,1.0,9.99
445,f116686,f9074,BE.AGUA DE COCO PURO COCO (MAGUARY),50,1.0,8.99
446,f123549,f2312225,MILHO VERDE BONARE LT.,50,1.0,4.5
447,f122384,f622,CREME CEBOLA MAGGI,50,1.0,7.2
448,f93701,f170,CHOC.NESTLE PRESTIGIO,50,1.0,2.5
449,f122567,f105116,CHOC.NESTLE SUFLAIR AO LEITE,50,1.0,4.5
450,f121281,f2312223,LIMPADOR CONC.COALA ALGAS MARINHAS,50,1.0,13.99
451,f121292,f15478,LIMPADOR CONC.COALA LAVANDA,50,1.0,13.99
452,f123620,f345,ABS.INTIMUS GEL NOTURNO C.SUAVE C\ABAS,50,1.0,11.5
453,f121179,f2606,TENYS PE BARUEL TALCO P\PES CANFORADO,50,1.0,11.5
454,f122269,f2312221,LENTILHA JANDIRA,50,1.0,11.2
455,f117578,f5345,MASSA TODESCHINI ESPAG.5 VENEZA C\OVOS,50,1.0,5.99
456,f117079,f260,"PAPEL ALUMINIO DIVINA MESA 30X7,5",50,1.0,5.99
457,f117076,f3288,FILME PVC DIVINA MESA 15MX28CM,50,1.0,5.2
458,f64726,f339,COLA MASSA EPOXI DUREPOXI,50,1.0,6.5
459,f119699,f20065,GELATINA SOL UVA SACHE 25G,50,1.0,1.99
460,f119475,f4690,UVA PASSAS PRETA S/SEMENTE LA VIOLETERA,50,1.0,3.99
461,f125939,f0401232,REMOVEDOR DE ESMALTE PETALAS,50,1.0,4.5
462,f50555,f172815,REMOVEDOR DE ESMALTE LUTEX ECO(CINCO) (PROPANONA),50,1.0,8.99
463,f123974,f7497,ACUCAR CRISTAL CARAVELAS,50,1.0,5.5
464,f118701,f101,CR.DE LEITE LIDER UHT,50,1.0,4.5
465,f123495,f0401231,PALMITO DIVINA MESA PUPUNHA PICADO,50,1.0,11.99
466,f8877,f2451,VASSOURA NOVICA ORIGINAL + CB,50,1.0,14.99
467,f125977,f0712221,CHOC.BARRA LACTA LAKA,50,1.0,6.99
468,f45306,f1374,ADOCANTE LIQ.ZERO CAL (SACARINA),50,1.0,7.99
469,f40673,f2586,ERVA MATE GAUCHO,50,1.0,6.5
470,f124154,f72100,ABS.ALWAYS BASICO SECA C/ABAS,50,1.0,5.5
471,f124153,f1001231,ABS.ALWAYS BASICO SUAVE C/ABAS L10P8,50,1.0,5.99
472,f124203,f6882,CATCHUP HEINZ 397G/MAIO 215G/MOST 255G,50,1.0,36.5
473,f122622,f9006,CHOC.NESTLE KIT KAT BRANCO,50,1.0,4.2
474,f124331,f1701235,CHOC.LACTA LAKA,50,1.0,3.5
475,f123265,f72749,CHOC.BIS XTRA BLACK,50,1.0,3.99
476,f118175,f3610,ALGODAO COTTONBABY BOLAS BRANCO,50,1.0,5.5
477,f126847,f161,ABS.SYM ABAS C.SUAVE ROXO (ARV08),50,1.0,3.99
478,f72729,f72812,CHOC.BATON GAROTO AO LEITE,50,1.0,1.5
479,f72737,f7748,CHOC.BATON GAROTO BRANCO,50,1.0,1.5
